"InvoiceDate";"FullName";"Country";"TotalInvoices";"TotalQty";"TotalDue"
"1/25/2011 13:55";"Dominic Campbell";"United Kingdom";15;158;202.0
"1/25/2011 13:55";"Sophie Wallace";"United Kingdom";75;353;589.0
"1/25/2011 13:55";"Dominic Campbell";"United Kingdom";7;33;111.0
"1/25/2011 14:00";"Natalie Lawrence";"United Kingdom";21;97;460.0
"1/25/2011 14:33";"Jan Lawrence";"United Kingdom";30;91;216.0
"1/25/2011 14:36";"Sally Baker";"United Kingdom";24;316;656.0
"1/25/2011 14:44";"Robert Dickens";"United Kingdom";9;104;358.0
"1/25/2011 14:45";"Mary Thomson";"United Kingdom";7;100;292.0
"1/25/2011 14:47";"Angela Mills";"United Kingdom";12;110;238.0
"1/25/2011 14:53";"Austin Parr";"United Kingdom";5;461;626.0
"1/25/2011 15:13";"Kevin Martin";"Germany";16;223;278.0
"1/25/2011 15:18";"Julian Wilson";"United Kingdom";6;61;94.0
"1/25/2011 15:36";"Donna Rees";"United Kingdom";9;60;128.0
"1/25/2011 15:55";"Lisa Tucker";"United Kingdom";11;327;227.0
"1/25/2011 15:59";"Simon Paige";"France";1;2;36.0
"1/25/2011 16:33";"Katherine Lawrence";"United Kingdom";7;78;150.0
"1/25/2011 16:36";"Charles Dickens";"United Kingdom";3;40;302.0
"1/25/2011 17:21";"Claire Knox";"United Kingdom";15;-567;-386.0
"1/25/2011 17:24";"Alexandra Watson";"United Kingdom";1;-4;-32.0
"1/25/2011 17:33";"William Campbell";"United Kingdom";1;-2;-130.0
"1/26/2011 8:38";"Leah Robertson";"United Kingdom";2;128;384.0
"1/26/2011 9:04";"Faith Morgan";"United Kingdom";4;60;180.0
"1/26/2011 9:23";"Michelle Greene";"United Kingdom";6;158;578.0
"1/26/2011 9:26";"Boris Sutherland";"United Kingdom";1;12;420.0
"1/26/2011 9:27";"Yvonne Taylor";"United Kingdom";6;37;166.0
"1/26/2011 10:02";"Diane Murray";"Portugal";30;237;691.0
"1/26/2011 10:10";"Dylan Greene";"United Kingdom";11;225;210.0
"1/26/2011 10:17";"Warren Berry";"United Kingdom";10;120;140.0
"1/26/2011 10:30";"Kylie Dickens";"United Kingdom";12;71;181.0
"1/26/2011 10:30";"Tracey Nash";"United Kingdom";5;-11;-14.0
"1/26/2011 10:33";"Fiona Vaughan";"United Kingdom";19;187;328.0
"1/26/2011 10:49";"Stewart Bell";"United Kingdom";1;24;96.0
"1/26/2011 10:51";"Stewart Bell";"United Kingdom";1;112;336.0
"1/26/2011 11:14";"Sue Newman";"United Kingdom";17;155;326.0
"1/26/2011 11:27";"Tracey Nash";"United Kingdom";110;767;985.0
"1/26/2011 11:34";"Ryan Scott";"United Kingdom";3;1248;72.0
"1/26/2011 11:35";"Ryan Scott";"United Kingdom";10;1326;948.0
"1/26/2011 12:12";"Pippa Fraser";"United Kingdom";2;64;264.0
"1/26/2011 12:15";"Dominic Clark";"United Kingdom";9;62;104.0
"1/26/2011 12:19";"Michael Chapman";"United Kingdom";10;154;182.0
"1/26/2011 12:27";"Pippa Lambert";"Germany";41;473;780.0
"1/26/2011 12:29";"Eric Ross";"EIRE";49;628;728.0
"1/26/2011 12:35";"Irene Forsyth";"United Kingdom";1;12;12.0
"1/26/2011 12:36";"Irene Forsyth";"United Kingdom";17;108;160.0
"1/26/2011 12:36";"Heather Reid";"United Kingdom";35;314;580.0
"1/26/2011 12:36";"Irene Forsyth";"United Kingdom";3;-3;-4.0
"1/26/2011 12:38";"Jason Graham";"United Kingdom";2;9;111.0
"1/26/2011 12:40";"Virginia Peake";"United Kingdom";36;90;373.0
"1/26/2011 12:42";"Paul Ferguson";"United Kingdom";1;48;240.0
"1/26/2011 12:43";"Ella Paige";"United Kingdom";5;43;79.0
"1/26/2011 12:45";"Abigail Avery";"United Kingdom";15;112;73.0
"1/26/2011 13:20";"Jessica Rutherford";"United Kingdom";18;76;194.0
"1/26/2011 13:33";"Virginia Ross";"United Kingdom";21;150;325.0
"1/26/2011 13:37";"Austin Berry";"United Kingdom";19;163;355.0
"1/26/2011 13:38";"Liam Baker";"Germany";22;207;382.0
"1/26/2011 13:38";"Julia Blake";"United Kingdom";7;54;228.0
"1/26/2011 13:40";"Colin Morrison";"United Kingdom";91;608;1071.0
"1/26/2011 13:44";"Colin Morrison";"United Kingdom";1;-2;-250.0
"1/26/2011 13:46";"Kimberly Gray";"United Kingdom";12;211;634.0
"1/26/2011 13:46";"Colin Morrison";"United Kingdom";1;1;10.0
"1/26/2011 13:56";"Victor Cameron";"United Kingdom";4;156;156.0
"1/26/2011 14:19";"Simon Lyman";"United Kingdom";43;100;199.0
"1/26/2011 14:30";"Abigail Sanderson";"Iceland";29;315;531.0
"1/26/2011 14:35";"Melanie Baker";"Italy";26;228;462.0
"1/26/2011 14:35";"Victor Brown";"United Kingdom";28;56;112.0
"1/26/2011 14:45";"Diane Welch";"United Kingdom";11;48;246.0
"1/26/2011 14:51";"Wanda Nolan";"United Kingdom";48;135;285.0
"1/26/2011 14:58";"Jasmine Poole";"United Kingdom";8;82;164.0
"1/26/2011 15:00";"Carl Forsyth";"United Kingdom";16;68;158.0
"1/26/2011 15:04";"Kimberly Gray";"United Kingdom";1;-1;-4.0
"1/26/2011 15:06";"Kimberly Gray";"United Kingdom";8;-13;-58.0
"1/26/2011 15:31";"Jake Harris";"United Kingdom";16;173;308.0
"1/26/2011 15:49";"Stewart Hill";"United Kingdom";15;115;325.0
"1/26/2011 16:41";"Oliver Lyman";"United Kingdom";10;133;485.0
"1/26/2011 17:04";"Max Jones";"United Kingdom";4;-15;-15.0
"1/26/2011 17:06";"Dominic Campbell";"United Kingdom";1;-2;-16.0
"1/26/2011 17:08";"Thomas Lee";"United Kingdom";19;57;149.0
"1/26/2011 17:09";"Oliver Anderson";"United Kingdom";1;-1;-9.0
"1/26/2011 17:11";"Bella McDonald";"United Kingdom";1;-2;-6.0
"1/26/2011 17:13";"Sebastian Sharp";"United Kingdom";2;-8;-16.0
"1/26/2011 17:15";"Isaac Forsyth";"United Kingdom";1;-1;-11.0
"1/26/2011 17:16";"Vanessa Blake";"United Kingdom";1;-1;-3.0
"1/26/2011 17:25";"Lucas Clarkson";"United Kingdom";2;-3;-30.0
"1/26/2011 17:27";"Olivia Lambert";"United Kingdom";23;53;141.0
"1/26/2011 17:37";"Kevin Bailey";"United Kingdom";30;171;241.0
"1/26/2011 17:43";"Penelope Marshall";"United Kingdom";1;2;10.0
"1/27/2011 8:30";"Christian Wallace";"United Kingdom";36;420;458.0
"1/27/2011 9:33";"Joe McGrath";"Channel Islands";30;259;671.0
"1/27/2011 9:35";"Jane Smith";"United Kingdom";1;-1;-4.0
"1/27/2011 9:40";"Sean Buckland";"France";3;-9;-13.0
"1/27/2011 9:42";"Faith Young";"United Kingdom";41;450;736.0
"1/27/2011 10:01";"Amy Dickens";"Italy";5;-22;-30.0
"1/27/2011 10:02";"Edward Miller";"United Kingdom";21;129;362.0
"1/27/2011 10:18";"Boris Sutherland";"United Kingdom";34;480;750.0
"1/27/2011 10:19";"Sam Rutherford";"Lebanon";45;386;1733.0
"1/27/2011 10:30";"Amanda Ellison";"United Kingdom";18;191;566.0
"1/27/2011 10:43";"Eric Ross";"EIRE";21;155;555.0
"1/27/2011 10:56";"Ruth Rees";"United Kingdom";24;410;488.0
"1/27/2011 11:05";"Andrew Duncan";"Spain";93;643;1755.0
"1/27/2011 11:15";"Ryan Bower";"United Kingdom";5;71;208.0
"1/27/2011 11:55";"Emma Underwood";"United Kingdom";42;93;153.0
"1/27/2011 12:00";"Alexandra Simpson";"Germany";8;-18;-94.0
"1/27/2011 12:06";"Frank Campbell";"United Kingdom";24;267;312.0
"1/27/2011 12:09";"Andrew Duncan";"Spain";1;-1;-1716.0
"1/27/2011 12:10";"Jasmine Ferguson";"United Kingdom";10;97;281.0
"1/27/2011 12:11";"Brian Mitchell";"United Kingdom";5;46;68.0
"1/27/2011 12:13";"Brian Parr";"United Kingdom";4;39;162.0
"1/27/2011 12:18";"Kimberly Martin";"United Kingdom";1;-1;-3.0
"1/27/2011 12:19";"Virginia Wright";"United Kingdom";37;438;426.0
"1/27/2011 12:19";"Leonard Newman";"United Kingdom";21;135;409.0
"1/27/2011 12:23";"Diane Pullman";"United Kingdom";5;50;350.0
"1/27/2011 12:40";"Emily Ellison";"United Kingdom";57;143;415.0
"1/27/2011 12:54";"Bella Clark";"United Kingdom";9;-36;-101.0
"1/27/2011 13:08";"Megan Mackenzie";"Germany";16;235;414.0
"1/27/2011 13:23";"Trevor Harris";"United Kingdom";26;296;296.0
"1/27/2011 13:29";"Faith Cameron";"Germany";12;127;247.0
"1/27/2011 13:37";"Blake Anderson";"United Kingdom";9;94;402.0
"1/27/2011 13:38";"Rachel Ogden";"United Kingdom";49;1211;1816.0
"1/27/2011 13:40";"Sonia Scott";"United Kingdom";15;122;222.0
"1/27/2011 13:42";"Joanne Hodges";"Germany";6;48;190.0
"1/27/2011 13:44";"Bella Clark";"United Kingdom";2;-3;-11.0
"1/27/2011 13:53";"Ella Davies";"United Kingdom";9;92;178.0
"1/27/2011 14:07";"Carol Dowd";"United Kingdom";18;106;313.0
"1/27/2011 14:10";"Victor King";"United Kingdom";11;83;198.0
"1/27/2011 14:26";"Robert Dickens";"United Kingdom";1;-13;-143.0
"1/27/2011 14:31";"Amelia Walker";"United Kingdom";12;95;200.0
"1/27/2011 14:32";"Natalie Jones";"United Kingdom";2;-2;-7.0
"1/27/2011 14:35";"Donna Bond";"United Kingdom";8;64;276.0
"1/27/2011 14:45";"Maria McLean";"United Kingdom";9;48;162.0
"1/27/2011 14:46";"Isaac Davidson";"United Kingdom";12;119;189.0
"1/27/2011 14:48";"Charles Robertson";"United Kingdom";17;116;305.0
"1/27/2011 15:02";"Angela Lyman";"United Kingdom";83;392;542.0
"1/27/2011 15:12";"Julia Blake";"United Kingdom";1;-1;-7.0
"1/27/2011 15:22";"Julian Marshall";"United Kingdom";17;680;1488.0
"1/27/2011 15:36";"Owen Mills";"United Kingdom";73;270;701.0
"1/27/2011 15:38";"Sam Peters";"United Kingdom";61;398;928.0
"1/27/2011 15:49";"Charles Dickens";"United Kingdom";1;-1;-6.0
"1/27/2011 15:51";"Bella Black";"United Kingdom";50;231;292.0
"1/27/2011 16:05";"Diane Welch";"United Kingdom";5;-7;-61.0
"1/27/2011 16:07";"Fiona Vaughan";"United Kingdom";2;-4;-32.0
"1/27/2011 16:08";"Fiona Vaughan";"United Kingdom";3;-5;-34.0
"1/27/2011 16:11";"Fiona Vaughan";"United Kingdom";2;4;32.0
"1/27/2011 16:13";"Tracey Ferguson";"United Kingdom";18;51;133.0
"1/27/2011 16:17";"Carl Wright";"United Kingdom";18;186;210.0
"1/27/2011 16:29";"Dominic Peters";"United Kingdom";41;343;393.0
"1/27/2011 16:30";"Phil Jones";"United Kingdom";16;127;296.0
"1/27/2011 16:43";"Tim Clarkson";"United Kingdom";6;110;246.0
"1/27/2011 16:49";"Dan Welch";"United Kingdom";16;25;115.0
"1/27/2011 17:11";"Sophie Lyman";"United Kingdom";15;-160;-352.0
"1/27/2011 17:23";"Lisa Tucker";"United Kingdom";2;-5;-5.0
"1/27/2011 17:41";"Ryan Slater";"United Kingdom";24;67;97.0
"1/27/2011 18:05";"Carol Smith";"United Kingdom";53;159;229.0
"1/27/2011 18:08";"Carol Smith";"United Kingdom";1;-1;-1.0
"1/27/2011 19:33";"Ryan Gill";"United Kingdom";21;59;176.0
"1/28/2011 9:09";"Frank Baker";"United Kingdom";22;614;1112.0
"1/28/2011 9:18";"Austin Mackay";"United Kingdom";5;-11;-23.0
"1/28/2011 9:20";"Gordon Carr";"France";11;61;221.0
"1/28/2011 9:32";"Gavin Lee";"United Kingdom";35;-551;-1272.0
"1/28/2011 10:00";"Peter Rees";"Sweden";21;2804;2500.0
"1/28/2011 10:08";"Una Terry";"United Kingdom";13;198;354.0
"1/28/2011 10:10";"William Rampling";"United Kingdom";8;74;312.0
"1/28/2011 10:28";"Julian White";"United Kingdom";20;138;424.0
"1/28/2011 10:40";"Piers Gray";"United Kingdom";3;24;172.0
"1/28/2011 10:45";"Jane Bailey";"France";19;408;374.0
"1/28/2011 10:47";"Wendy Avery";"United Kingdom";16;193;280.0
"1/28/2011 11:27";"Kimberly Hill";"United Kingdom";16;152;325.0
"1/28/2011 11:58";"Lily Taylor";"United Kingdom";35;465;678.0
"1/28/2011 12:06";"Steven Hughes";"United Kingdom";26;164;776.0
"1/28/2011 12:07";"Rose Hamilton";"United Kingdom";9;117;350.0
"1/28/2011 12:11";"Owen Clarkson";"United Kingdom";8;462;1674.0
"1/28/2011 12:19";"Yvonne Reid";"United Kingdom";21;224;590.0
"1/28/2011 12:21";"Sophie North";"United Kingdom";34;167;229.0
"1/28/2011 12:28";"Grace Bower";"United Kingdom";16;63;153.0
"1/28/2011 12:43";"Richard Stewart";"United Kingdom";48;303;598.0
"1/28/2011 12:48";"Robert Lambert";"United Kingdom";20;266;498.0
"1/28/2011 13:04";"Cameron Gray";"United Kingdom";15;178;200.0
"1/28/2011 13:08";"Grace Wright";"United Kingdom";11;73;212.0
"1/28/2011 13:18";"Audrey Hardacre";"United Kingdom";2;16;104.0
"1/28/2011 13:27";"Grace Ince";"United Kingdom";32;231;545.0
"1/28/2011 13:37";"Diana Berry";"France";21;105;466.0
"1/28/2011 13:54";"Amy Mackay";"United Kingdom";23;235;439.0
"1/28/2011 13:54";"David Langdon";"Germany";10;-58;-48.0
"1/28/2011 14:07";"Karen Vaughan";"United Kingdom";2;-19;-89.0
"1/28/2011 14:37";"Simon Piper";"Australia";20;110;408.0
"1/28/2011 14:42";"Cameron Gray";"United Kingdom";16;123;315.0
"1/28/2011 14:45";"Sonia Scott";"United Kingdom";1;4;20.0
"1/28/2011 14:53";"Boris MacDonald";"United Kingdom";8;67;153.0
"1/28/2011 14:57";"Colin Metcalfe";"United Kingdom";31;303;426.0
"1/28/2011 15:09";"Tracey Murray";"United Kingdom";8;154;478.0
"1/28/2011 15:21";"Amanda Jones";"United Kingdom";21;55;174.0
"1/28/2011 15:29";"Colin Butler";"United Kingdom";16;67;252.0
"1/28/2011 15:45";"Matt Morrison";"Switzerland";34;340;602.0
"1/28/2011 15:53";"Lucas North";"United Kingdom";5;98;282.0
"1/28/2011 15:57";"Stewart Hill";"United Kingdom";3;-8;-19.0
"1/28/2011 15:58";"Leonard Newman";"United Kingdom";1;-2;-10.0
"1/28/2011 16:18";"Victoria Gill";"United Kingdom";10;83;156.0
"1/28/2011 16:42";"Boris Sutherland";"United Kingdom";1;3;120.0
"1/28/2011 16:50";"Sam Peters";"United Kingdom";1;-10;-40.0
"1/30/2011 10:19";"Ryan Bower";"United Kingdom";38;174;454.0
"1/30/2011 10:27";"Anne Robertson";"United Kingdom";9;24;184.0
"1/30/2011 10:33";"Fiona Jones";"United Kingdom";13;21;161.0
"1/30/2011 10:43";"Irene Berry";"United Kingdom";19;29;106.0
"1/30/2011 11:01";"Nicholas Brown";"United Kingdom";18;94;90.0
"1/30/2011 11:11";"Sophie Lyman";"United Kingdom";33;139;314.0
"1/30/2011 11:52";"Boris Arnold";"United Kingdom";30;58;209.0
"1/30/2011 12:09";"Diane Vaughan";"United Kingdom";26;56;195.0
"1/30/2011 12:09";"Joanne Clarkson";"United Kingdom";14;202;334.0
"1/30/2011 12:35";"Fiona Forsyth";"United Kingdom";8;-64;-142.0
"1/30/2011 12:42";"Owen Robertson";"United Kingdom";23;51;192.0
"1/30/2011 13:36";"Penelope Robertson";"United Kingdom";5;76;164.0
"1/30/2011 13:48";"Fiona Forsyth";"United Kingdom";65;145;433.0
"1/30/2011 13:51";"Owen Harris";"United Kingdom";52;169;239.0
"1/30/2011 14:03";"Chloe Scott";"United Kingdom";8;29;117.0
"1/30/2011 14:05";"Fiona Forsyth";"United Kingdom";32;240;357.0
"1/30/2011 14:13";"Mary Randall";"United Kingdom";46;479;528.0
"1/30/2011 14:19";"Carl Forsyth";"United Kingdom";24;81;174.0
"1/30/2011 14:36";"Karen Mills";"United Kingdom";43;292;412.0
"1/30/2011 14:37";"Sophie Wilson";"United Kingdom";7;63;204.0
"1/30/2011 15:22";"Fiona Forsyth";"United Kingdom";1;1;15.0
"1/30/2011 15:40";"Joe Baker";"United Kingdom";15;143;261.0
"1/30/2011 15:48";"Theresa Hill";"United Kingdom";94;417;657.0
"1/30/2011 15:52";"Kevin Parr";"United Kingdom";43;66;155.0
"1/30/2011 15:54";"Fiona Henderson";"United Kingdom";45;234;607.0
"1/31/2011 8:56";"Boris Sutherland";"United Kingdom";19;204;327.0
"1/31/2011 9:05";"Joseph Hodges";"Germany";31;281;504.0
"1/31/2011 9:41";"John Hemmings";"United Kingdom";15;150;402.0
"1/31/2011 9:51";"Jacob Fraser";"Germany";19;182;292.0
"1/31/2011 9:51";"Jack Pullman";"United Kingdom";38;430;562.0
"1/31/2011 9:55";"Jack Pullman";"United Kingdom";3;9;133.0
"1/31/2011 9:57";"Nicholas Robertson";"France";46;1617;3049.0
"1/31/2011 10:08";"Michelle Stewart";"United Kingdom";1;144;0.0
"1/31/2011 10:09";"Jonathan Ogden";"United Kingdom";11;50;127.0
"1/31/2011 10:13";"Stephanie Knox";"United Kingdom";5;390;348.0
"1/31/2011 10:42";"Emma Hudson";"United Kingdom";28;232;494.0
"1/31/2011 10:43";"Simon Simpson";"United Kingdom";2;-3;-1.0
"1/31/2011 10:44";"Benjamin Skinner";"United Kingdom";2;42;42.0
"1/31/2011 10:44";"Simon Simpson";"United Kingdom";1;-6;-18.0
"1/31/2011 11:15";"Colin North";"United Kingdom";1;-3;-15.0
"1/31/2011 11:18";"Mary Bell";"United Kingdom";1;-1;-9.0
"1/31/2011 11:22";"Sally Murray";"United Kingdom";1;-4;-44.0
"1/31/2011 11:25";"Boris Stewart";"United Kingdom";5;36;200.0
"1/31/2011 11:27";"Amelia Walker";"United Kingdom";3;-4;-34.0
"1/31/2011 11:29";"Simon Kerr";"United Kingdom";1;-6;-18.0
"1/31/2011 11:33";"Sophie Jackson";"United Kingdom";1;-2;-2.0
"1/31/2011 11:42";"Lucas Mathis";"United Kingdom";37;142;320.0
"1/31/2011 11:46";"Jonathan Sanderson";"United Kingdom";28;320;430.0
"1/31/2011 11:46";"Eric MacLeod";"Germany";21;131;572.0
"1/31/2011 11:46";"Jason Hunter";"United Kingdom";17;89;157.0
"1/31/2011 12:09";"Katherine Davidson";"United Kingdom";10;215;351.0
"1/31/2011 12:10";"Austin Powell";"United Kingdom";42;567;661.0
"1/31/2011 12:16";"Keith Hunter";"United Kingdom";32;252;496.0
"1/31/2011 12:18";"Dorothy Chapman";"United Kingdom";14;22;101.0
"1/31/2011 12:21";"Simon Simpson";"United Kingdom";14;102;195.0
"1/31/2011 12:33";"Bella Butler";"United Kingdom";1;900;0.0
"1/31/2011 12:34";"John Short";"United Kingdom";10;472;520.0
"1/31/2011 12:35";"Anna Howard";"United Kingdom";15;37;135.0
"1/31/2011 12:36";"Alexandra Metcalfe";"United Kingdom";1;-600;-600.0
"1/31/2011 12:37";"Alexandra Metcalfe";"United Kingdom";1;600;600.0
"1/31/2011 12:48";"Charles Dickens";"United Kingdom";1;-42;-42.0
"1/31/2011 12:50";"Ryan Mills";"United Kingdom";5;194;224.0
"1/31/2011 13:07";"Amy Taylor";"United Kingdom";11;218;674.0
"1/31/2011 13:17";"Andrew Hamilton";"United Kingdom";19;264;368.0
"1/31/2011 13:17";"Julian Rampling";"United Kingdom";22;684;600.0
"1/31/2011 13:19";"Diana James";"United Kingdom";23;35;95.0
"1/31/2011 13:27";"Abigail Murray";"United Kingdom";5;230;236.0
"1/31/2011 13:27";"Ryan Turner";"Germany";50;475;1002.0
"1/31/2011 13:28";"Nathan Graham";"France";1;-5;-55.0
"1/31/2011 13:39";"Bernadette Hill";"United Kingdom";10;114;188.0
"1/31/2011 14:02";"Stewart Watson";"United Kingdom";20;108;279.0
"1/31/2011 14:07";"Grace May";"United Kingdom";41;71;123.0
"1/31/2011 14:13";"Charles Wilson";"United Kingdom";7;108;168.0
"1/31/2011 14:18";"Liam Hamilton";"United Kingdom";77;127;222.0
"1/31/2011 14:35";"Joseph Dickens";"Netherlands";9;117;107.0
"1/31/2011 14:37";"Kevin Parr";"United Kingdom";2;-2;-9.0
"1/31/2011 14:38";"Boris Sutherland";"United Kingdom";3;144;240.0
"1/31/2011 14:53";"Abigail Lawrence";"United Kingdom";11;56;131.0
"1/31/2011 14:59";"Brian Knox";"United Kingdom";13;151;269.0
"1/31/2011 15:05";"Warren Tucker";"United Kingdom";2;5;15.0
"1/31/2011 15:08";"Warren Tucker";"United Kingdom";2;-5;-15.0
"1/31/2011 15:09";"Lucas Gray";"United Kingdom";26;53;135.0
"1/31/2011 15:11";"Elizabeth Clark";"United Kingdom";7;236;328.0
"1/31/2011 15:17";"Eric Alsop";"United Kingdom";16;260;280.0
"1/31/2011 15:27";"Eric Ince";"United Kingdom";19;324;176.0
"1/31/2011 15:27";"Ella Davies";"United Kingdom";3;-3;-6.0
"1/31/2011 15:31";"Warren Oliver";"United Kingdom";1;-2;-20.0
"1/31/2011 15:35";"Gabrielle Peters";"United Kingdom";26;28;122.0
"1/31/2011 15:36";"James White";"France";18;205;412.0
"1/31/2011 15:36";"Joe McGrath";"Channel Islands";2;-4;-32.0
"1/31/2011 15:37";"Abigail Murray";"United Kingdom";1;1;1.0
"1/31/2011 15:52";"Gabrielle Peters";"United Kingdom";35;103;183.0
"1/31/2011 15:53";"Boris Sutherland";"United Kingdom";1;-12;-420.0
"1/31/2011 15:57";"Julia Blake";"United Kingdom";3;30;222.0
"1/31/2011 15:59";"Julian White";"United Kingdom";3;-5;-17.0
"1/31/2011 16:02";"Paul Mackenzie";"United Kingdom";21;225;133.0
"1/31/2011 16:26";"Warren Tucker";"United Kingdom";2;5;15.0
"1/31/2011 16:26";"Christian Wallace";"United Kingdom";3;-112;-124.0
"1/31/2011 16:32";"Warren Tucker";"United Kingdom";2;-12;-12.0
"1/31/2011 16:47";"Anne Dowd";"United Kingdom";22;150;338.0
"1/31/2011 16:48";"Anne Dowd";"United Kingdom";1;2;2.0
"1/31/2011 16:53";"Anne Dowd";"United Kingdom";1;-12;-12.0
"1/31/2011 16:57";"Anne Dowd";"United Kingdom";1;-1;-5.0
"1/31/2011 16:59";"Anne Dowd";"United Kingdom";1;1;5.0
"2/1/2011 8:23";"Leah Randall";"United Kingdom";14;306;246.0
"2/1/2011 8:31";"Eric Ross";"EIRE";45;463;830.0
"2/1/2011 9:01";"Pippa Henderson";"United Kingdom";14;73;238.0
"2/1/2011 9:36";"Ruth Graham";"United Kingdom";18;250;432.0
"2/1/2011 9:38";"Victor Hamilton";"United Kingdom";22;270;722.0
"2/1/2011 9:38";"Joanne Hodges";"Germany";2;-15;-51.0
"2/1/2011 10:00";"Victor Lee";"Germany";11;61;318.0
"2/1/2011 10:14";"Christopher Cornish";"United Kingdom";13;706;1070.0
"2/1/2011 10:15";"Boris Stewart";"United Kingdom";21;256;380.0
"2/1/2011 10:22";"Tim Clarkson";"United Kingdom";3;-4;-15.0
"2/1/2011 10:37";"Mary Bell";"United Kingdom";15;342;466.0
"2/1/2011 10:38";"Stephen Anderson";"United Kingdom";58;2945;4254.0
"2/1/2011 10:38";"Nicholas Rutherford";"United Kingdom";18;135;276.0
"2/1/2011 10:47";"Gabrielle Henderson";"United Kingdom";39;164;447.0
"2/1/2011 10:49";"Olivia Gill";"United Kingdom";5;-5;-22.0
"2/1/2011 10:52";"Chloe Wilkins";"United Kingdom";2;-78;-312.0
"2/1/2011 10:59";"Stewart Forsyth";"United Kingdom";14;105;358.0
"2/1/2011 11:07";"Boris Wright";"United Kingdom";19;166;177.0
"2/1/2011 11:08";"Gavin Buckland";"United Kingdom";29;319;251.0
"2/1/2011 11:09";"Fiona Glover";"Germany";2;-2;-5.0
"2/1/2011 11:12";"Irene Forsyth";"United Kingdom";2;-2;-4.0
"2/1/2011 11:16";"Irene Forsyth";"United Kingdom";2;2;4.0
"2/1/2011 11:19";"Joshua Gill";"United Kingdom";4;6;48.0
"2/1/2011 11:19";"Irene Forsyth";"United Kingdom";2;-2;-4.0
"2/1/2011 11:20";"Joshua Gill";"United Kingdom";34;230;807.0
"2/1/2011 11:21";"Nicola Anderson";"United Kingdom";21;293;330.0
"2/1/2011 11:28";"Alexandra Russell";"United Kingdom";1;-12;-60.0
"2/1/2011 11:30";"Sebastian North";"United Kingdom";12;202;160.0
"2/1/2011 11:31";"Anne Thomson";"United Kingdom";47;172;276.0
"2/1/2011 11:40";"Dylan Rees";"United Kingdom";18;175;123.0
"2/1/2011 11:42";"Fiona Scott";"United Kingdom";3;114;66.0
"2/1/2011 11:51";"Irene Forsyth";"United Kingdom";48;76;158.0
"2/1/2011 11:58";"Christopher Clarkson";"United Kingdom";18;162;312.0
"2/1/2011 12:03";"Samantha McGrath";"United Kingdom";20;690;934.0
"2/1/2011 12:08";"Donna Hughes";"United Kingdom";8;37;123.0
"2/1/2011 12:14";"Phil Jones";"United Kingdom";3;-6;-44.0
"2/1/2011 12:25";"Sophie Morgan";"United Kingdom";17;98;263.0
"2/1/2011 12:27";"Benjamin Peters";"United Kingdom";18;143;272.0
"2/1/2011 12:29";"Maria Paige";"United Kingdom";20;224;172.0
"2/1/2011 12:42";"Alexander Newman";"United Kingdom";5;240;312.0
"2/1/2011 12:54";"Julia Newman";"United Kingdom";30;58;158.0
"2/1/2011 13:09";"Carol Langdon";"United Kingdom";31;199;340.0
"2/1/2011 13:10";"Cameron Skinner";"Austria";14;197;396.0
"2/1/2011 13:15";"Simon Carr";"United Kingdom";23;132;390.0
"2/1/2011 13:20";"Ryan Scott";"United Kingdom";2;136;216.0
"2/1/2011 13:25";"Phil Jones";"United Kingdom";76;772;952.0
"2/1/2011 13:26";"Sebastian Glover";"United Kingdom";43;1184;2520.0
"2/1/2011 13:28";"Michelle Stewart";"United Kingdom";1;432;0.0
"2/1/2011 13:36";"Harry Vaughan";"United Kingdom";23;197;477.0
"2/1/2011 13:45";"Fiona Hudson";"Netherlands";12;113;214.0
"2/1/2011 13:47";"Abigail Sharp";"United Kingdom";56;136;294.0
"2/1/2011 13:50";"Rose Oliver";"United Kingdom";4;40;280.0
